,DATE,OUTFLOW,INFLOW,CATEGORY,ACCOUNT,MEMO,STATUS,UUID
,23/05/2023,"€1,10","€0,00",Gasoline,💰 Checking,Portagens,✅,
,23/05/2023,"€0,00","€68,19",Available to budget,💰 Checking,Guito Conti Portagens,✅,
,24/05/2023,,,,,,,
,25/05/2023,,,,,,,
,26/05/2023,"€16,00","€0,00",Dining Out,💳 Revolut,Jantar Sushi André,✅,
,26/05/2023,"€1,65","€0,00",G,💳 Revolut,Talhas,✅,
,27/05/2023,"€7,60","€0,00",Fun Money,💳 Revolut,IQOS + FINOS MC,✅,
,27/05/2023,"€2,65","€0,00",Available to budget,💳 Revolut,Transf Aidos,✅,
,27/05/2023,"€0,00","€2,65",Available to budget,💰 Checking,Transf Aidos,✅,
,29/05/2023,"€0,00","€1 448,96",Available to budget,💰 Checking,Vencimento,✅,
,29/05/2023,"€944,10","€0,00",Available to budget,💰 Checking,Transf BCP -> REVO,✅,
,29/05/2023,"€0,00","€944,10",Available to budget,💳 Revolut,Transf Revo -> BCP,✅,
,29/05/2023,"€3,29","€0,00",Auto Maintenance,💰 Checking,Continente Pão + Fiambre,✅,
,29/05/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA,✅,
,29/05/2023,"€300,00","€0,00",House Rent,💰 Checking,Renda Casa,✅,
,30/05/2023,,,,,,,
,31/05/2023,"€16,41","€0,00",Auto Maintenance,💰 Checking,Compras Continente,✅,
,01/06/2023,"€8,40","€0,00",Fun Money,💳 Revolut,Tabacada,✅,
,02/06/2023,"€3,00","€0,00",Fun Money,💰 Checking,Finada,✅,
,03/06/2023,"€14,70","€0,00",Fun Money,💳 Revolut,Tabacada + Café + Mc c/ Reis + Finada Leite c/ Curado + Cola,✅,
,03/06/2023,"€8,99","€0,00",Fun Money,💳 Revolut,Flixbus Lisa,✅,
,04/06/2023,"€75,00","€0,00",Fun Money,💰 Checking,Prenda Mãe,✅,
,04/06/2023,"€2,60","€0,00",Fun Money,💳 Revolut,Finada Leite,✅,
,05/06/2023,"€8,00","€0,00",Fun Money,💰 Checking,Dupla IQADA,✅,
,05/06/2023,"€20,00","€0,00",G,💳 Revolut,G Curadex,✅,
,05/06/2023,"€1,04","€0,00",Auto Maintenance,💰 Checking,Account Maintenance,✅,
,06/06/2023,"€4,74","€0,00",Fun Money,💳 Revolut,The Weeknd,✅,
,06/06/2023,"€18,00","€12,49",Fun Money,💰 Checking,The Weeknd,✅,
,06/06/2023,"€3,00","€0,00",Gasoline,💰 Checking,Portagens,✅,
,07/06/2023,"€53,35","€0,00",Fun Money,💰 Checking,IQADA + Noite Santos + Bolt de volta,✅,
,08/06/2023,,,,,,✅,
,09/06/2023,"€4,00","€0,00",Fun Money,💰 Checking,IQADA Velha,✅,
,09/06/2023,"€5,60","€0,00",Fun Money,💳 Revolut,Tabacada Velha,✅,
,10/06/2023,"€2,30","€0,00",Fun Money,💰 Checking,Finada c/ Rita,✅,
,11/06/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,11/06/2023,"€1,70","€0,00",Auto Maintenance,💰 Checking,Fiambre,✅,
,12/06/2023,"€17,99","€0,00",Clothing,💳 Revolut,Calções Laker,✅,
,13/06/2023,"€26,84","€0,00",Fun Money,💰 Checking,CCV Sá da Bandeira,✅,
,13/06/2023,"€0,77","€0,00",Auto Maintenance,💰 Checking,Pães Minipreço,✅,
,14/06/2023,"€19,05","€0,00",Dining Out,💰 Checking,Combinação de Sabores Famalicão,✅,
,14/06/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,15/06/2023,"€12,83","€0,00",Cell Phone Bill,💰 Checking,Carregamento Telemóvel,✅,
,15/06/2023,"€1,50","€0,00",Fun Money,💰 Checking,Finito,✅,
,16/06/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,16/06/2023,"€1,50","€0,00",Gasoline,💰 Checking,Portagens,✅,
,16/06/2023,"€15,36","€0,00",Auto Maintenance,💰 Checking,Compras Jantar,✅,
,17/06/2023,"€348,80","€0,00",Car Inspection,💳 Revolut,Manutenção do Carro,✅,
,18/06/2023,"€6,66","€0,00",Auto Maintenance,💳 Revolut,Compras Continente,✅,
,18/06/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,19/06/2023,"€0,55","€0,00",Auto Maintenance,💳 Revolut,Pães Minipreço,✅,
,19/06/2023,"€25,83","€0,00",Fun Money,💳 Revolut,Fotos Corrida Conti,✅,
,20/06/2023,"€0,00","€45,44",Available to budget,💰 Checking,Reembolso Idas a Lousado,✅,
,20/06/2023,"€0,40","€0,00",Fun Money,💰 Checking,Bolachas Lousado,✅,
,20/06/2023,"€10,99","€0,00",Auto Maintenance,💰 Checking,Minipreço - detergente + pão,✅,
,21/06/2023,"€1,50","€0,00",Fun Money,💰 Checking,Panike de Chocolate,✅,
,21/06/2023,"€0,53","€0,00",Auto Maintenance,💰 Checking,Cebolas,✅,
,21/06/2023,"€2,80","€0,00",Fun Money,💰 Checking,Finada + Copo de Vinho Nour,✅,
,22/06/2023,"€6,50","€0,00",Dining Out,💰 Checking,Almoço CES + Lanche,✅,
,22/06/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,22/06/2023,"€45,00","€0,00",Auto Maintenance,💳 Revolut,Consulta Dentista,✅,
,23/06/2023,"€4,90","€0,00",Gasoline,💰 Checking,Portagens,✅,
,23/06/2023,"€10,96","€0,00",Fun Money,💳 Revolut,Uber S Joao,✅,
,23/06/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,23/06/2023,"€1,00","€0,00",Auto Maintenance,💰 Checking,Pão,✅,
,23/06/2023,"€7,50","€0,00",Fun Money,💰 Checking,Cerveja São João,✅,
,24/06/2023,"€1,60","€0,00",Fun Money,💰 Checking,Café Mãe,✅,
,24/06/2023,"€12,85","€0,00",Dining Out,💰 Checking,Almoço Gonçalo + Rita Churrasqueira Continente,✅,
,24/06/2023,"€15,00","€0,00",G,💰 Checking,G Curadex,✅,
,25/06/2023,"€46,21","€0,00",Gasoline,💰 Checking,"Gasóleo 1,429",✅,
,25/06/2023,"€1,85","€0,00",Auto Maintenance,💰 Checking,Fiambre,✅,
,26/06/2023,"€5,10","€0,00",Fun Money,💰 Checking,Fino Sofia/Brocas/santos + IQADA Velha,✅,
,27/06/2023,"€29,00","€0,00",Fun Money,💰 Checking,Viagem Alive Lisa,✅,
,27/06/2023,"€12,50","€0,00",Auto Maintenance,💰 Checking,Perfume Massimo Dutti,✅,
,28/06/2023,"€0,00","€2 764,80",Available to budget,💰 Checking,Vencimento Junho + Subs Férias,✅,
,28/06/2023,"€2 000,00","€0,00",Available to budget,💰 Checking,BCP -> Revo,✅,
,28/06/2023,"€0,00","€2 000,00",Available to budget,💳 Revolut,BCP -> Revo,✅,
,28/06/2023,"€300,00","€0,00",House Rent,💰 Checking,Renda,✅,
,28/06/2023,"€15,00","€0,00",Dining Out,💰 Checking,Jantar Restaurante Sírio,✅,
,28/06/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,29/06/2023,"€22,50","€0,00",Auto Maintenance,💳 Revolut,Tratamento Cárie,✅,
,30/06/2023,"€14,50","€0,00",Fun Money,💰 Checking,Escalada c/ Curado,✅,
,30/06/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,30/06/2023,"€25,00","€0,00",Dining Out,💰 Checking,Jantar Sushi,✅,
,01/07/2023,"€14,10","€0,00",Dining Out,💰 Checking,Taberna Londrina,✅,
,01/07/2023,"€5,65","€0,00",Fun Money,💳 Revolut,Padaria Peq Almoço Gaia,✅,
,01/07/2023,"€1,50","€0,00",G,💰 Checking,Talhas,✅,
,01/07/2023,"€2,50","€0,00",Fun Money,💰 Checking,Fino,✅,
,01/07/2023,"€2,50","€0,00",Available to budget,💳 Revolut,Revo -> BCP,✅,
,01/07/2023,"€0,00","€2,50",Available to budget,💰 Checking,Revo -> BCP,✅,
,01/07/2023,"€5,50","€0,00",Fun Money,💰 Checking,Água + IQADA,✅,
,01/07/2023,"€11,18","€0,00",Dining Out,💳 Revolut,Desperados + Pão de Alho Jantar,✅,
,02/07/2023,"€23,59","€0,00",Auto Maintenance,💰 Checking,Compras Continente,✅,
,03/07/2023,"€0,00","€1 111,47",Available to budget,💰 Checking,Reembolso IRS,✅,
,03/07/2023,"€1 155,00","€0,00",Available to budget,💰 Checking,BCP -> Revo,✅,
,03/07/2023,"€0,00","€1 155,00",Available to budget,💳 Revolut,BCP -> Revo,✅,
,03/07/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,03/07/2023,"€4,20","€0,00",Gasoline,💰 Checking,Portagens,✅,
,03/07/2023,"€32,25","€0,00",Clothing,💰 Checking,Pólo RL,✅,
,03/07/2023,"€2,70","€0,00",Fun Money,💰 Checking,Gelado c/ Maria,✅,
,04/07/2023,"€11,00","€0,00",Cell Phone Bill,💰 Checking,Carregamento Telemóvel,✅,
,04/07/2023,"€3,38","€0,00",Auto Maintenance,💳 Revolut,Compras Minipreço,✅,
,05/07/2023,"€0,25","€0,00",Fun Money,💰 Checking,Café Mabor,✅,
,05/07/2023,"€1,04","€0,00",Auto Maintenance,💰 Checking,Imposto de Selo,✅,
,05/07/2023,"€13,58","€0,00",Fun Money,💰 Checking,Vinho + Desperados,✅,
,06/07/2023,"€11,80","€0,00",Dining Out,💰 Checking,Almoço CES Tasquinha do Caco,✅,
,06/07/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,07/07/2023,"€2,60","€0,00",Gasoline,💰 Checking,Portagens,✅,
,07/07/2023,"€5,00","€0,00",Auto Maintenance,💰 Checking,Barbeiro,✅,
,07/07/2023,"€19,74","€0,00",Auto Maintenance,💰 Checking,"Compras Continente - cidras, pão e fiambre",✅,
,08/07/2023,"€40,89","€0,00",Fun Money,💳 Revolut,IQADA + Comida + Bebida Alive,✅,
,09/07/2023,"€12,00","€0,00",Spotify,💰 Checking,Spotify,✅,
,10/07/2023,"€4,50","€0,00",Fun Money,💰 Checking,Spiderman: Across the SpiderVerse,✅,
,11/07/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,12/07/2023,"€8,15","€0,00",G,💳 Revolut,Tabacada,✅,
,12/07/2023,"€7,60","€0,00",Fun Money,💳 Revolut,IQADA Velha + Finada,✅,
,13/07/2023,,,,,,,
,14/07/2023,"€4,00","€0,00",Fun Money,💰 Checking,IQADA Velha,✅,
,15/07/2023,"€4,56","€0,00",Auto Maintenance,💰 Checking,Gelados Errados Continente,✅,
,15/07/2023,"€1,90","€0,00",Fun Money,💳 Revolut,Cerveja Mc,✅,
,15/07/2023,"€1,90","€0,00",Available to budget,💳 Revolut,Ajuste de Contas Cola,✅,
,15/07/2023,"€0,00","€1,90",Available to budget,💰 Checking,Ajuste de Contas Cola,✅,
,16/07/2023,"€19,98","€0,00",Clothing,💳 Revolut,Calções Sport Zone,✅,
,16/07/2023,"€8,80","€0,00",Fun Money,💰 Checking,IQADA Velha + Finada,✅,
,17/07/2023,"€20,00","€0,00",Fun Money,💰 Checking,Cordas Guitarra + Afinador,✅,
,17/07/2023,"€49,58","€0,00",Gasoline,💰 Checking,"Gasosa 1,498",✅,
,18/07/2023,"€8,66","€0,00",Dining Out,💰 Checking,Almoço Ábaco,✅,
,18/07/2023,"€3,70","€0,00",Gasoline,💰 Checking,Portagens,✅,
,18/07/2023,"€7,00","€0,00",Auto Maintenance,💳 Revolut,Pilhas,✅,
,18/07/2023,"€1,02","€0,00",Auto Maintenance,💰 Checking,Pães Minipreço,✅,
,19/07/2023,"€9,65","€0,00",Dining Out,💰 Checking,Almoço Tertúlia,✅,
,19/07/2023,"€8,00","€0,00",Fun Money,💰 Checking,IQADA Velha (eu + Garrido),✅,
,19/07/2023,"€44,03","€0,00",Auto Maintenance,💰 Checking,SSD Crucial,✅,
,19/07/2023,"€137,98","€0,00",Vacations,💳 Revolut,Voo Londres,✅,
,20/07/2023,,,,,,,
,21/07/2023,"€1,10","€0,00",Fun Money,💰 Checking,Nata Ritual,✅,
,21/07/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,22/07/2023,"€27,85","€0,00",Dining Out,💳 Revolut,Sardinhada Barra c/ Mãe,✅,
,22/07/2023,"€20,00","€0,00",G,💰 Checking,G ao Curadex,✅,
,23/07/2023,"€2,53","€0,00",Fun Money,💳 Revolut,Isqueiro + café + água,✅,
,23/07/2023,"€3,99","€0,00",↕️ Account Transfer,💳 Revolut,Transf Pilhas mãe -> Revo -> BCP,✅,
,23/07/2023,"€0,00","€3,99",↕️ Account Transfer,💰 Checking,Transf Pilhas mãe -> Revo -> BCP,✅,
,23/07/2023,"€7,78","€0,00",Auto Maintenance,💰 Checking,Compras Mercadona,✅,
,23/07/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,24/07/2023,"€19,10","€0,00",Auto Maintenance,💰 Checking,Cápsulas Nespresso,✅,
,24/07/2023,"€5,19","€0,00",Auto Maintenance,💰 Checking,Compras Minipreço Pão + Rosé,✅,
,25/07/2023,"€3,00","€0,00",Gasoline,💰 Checking,Portagens,✅,
,25/07/2023,"€1,74","€0,00",Fun Money,💳 Revolut,Chocolate Maria,✅,
,26/07/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,27/07/2023,"€0,00","€68,16",Available to budget,💰 Checking,Reembolso Idas a Lousy Town,✅,
,27/07/2023,"€15,20","€0,00",Dining Out,💰 Checking,Francesinha Taberna Londrina,✅,
,27/07/2023,"€721,60","€0,00",Vacations,💳 Revolut,Férias Canadá,✅,
,27/07/2023,"€7,50","€0,00",Fun Money,💳 Revolut,Padel,✅,
,28/07/2023,"€0,00","€1 438,70",Available to budget,💰 Checking,Ordenado,✅,
,28/07/2023,"€800,00","€0,00",Available to budget,💰 Checking,BCP -> Revo,✅,
,28/07/2023,"€0,00","€800,00",Available to budget,💳 Revolut,BCP -> Revo,✅,
,28/07/2023,"€6,00","€0,00",Fun Money,💳 Revolut,MIssão Impossível c/ André,✅,
,28/07/2023,"€16,42","€0,00",Dining Out,💳 Revolut,Sushi c/ André,✅,
,29/07/2023,"€300,00","€0,00",House Rent,💰 Checking,Renda,✅,
,29/07/2023,"€3,84","€0,00",Auto Maintenance,💰 Checking,Pão + champô,✅,
,30/07/2023,"€10,40","€0,00",Fun Money,💳 Revolut,2 IQADA Velha + Minis SetBar,✅,
,30/07/2023,"€16,43","€0,00",Available to budget,💳 Revolut,Revo -> BCP,✅,
,30/07/2023,"€0,00","€16,43",Available to budget,💰 Checking,Revo -> BCP,✅,
,31/07/2023,"€11,60","€0,00",Fun Money,💰 Checking,Oppenheimer c/ Maria,✅,
,31/07/2023,"€20,04","€0,00",Gasoline,💰 Checking,Gasóleo,✅,
,01/08/2023,"€11,00","€0,00",Cell Phone Bill,💰 Checking,Carregamento Telmóvel,✅,
,01/08/2023,"€57,10","€0,00",Auto Maintenance,💳 Revolut,Manutenção Guitarra,✅,
,02/08/2023,"€5,90","€0,00",Gasoline,💰 Checking,Portagens,✅,
,02/08/2023,"€4,90","€0,00",Fun Money,💰 Checking,Pipocas Maria,✅,
,02/08/2023,"€18,66","€0,00",Dining Out,💰 Checking,Almoço Anos Catarina Bento Tasquinha do Caco,✅,
,02/08/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,03/08/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,03/08/2023,"€1,85","€0,00",G,💳 Revolut,Talhas,✅,
,03/08/2023,"€5,70","€0,00",Dining Out,💳 Revolut,Lanche Ritual,✅,
,03/08/2023,"€8,44","€0,00",Fun Money,💰 Checking,Coisas para jantar c/ Maria,✅,
,04/08/2023,"€1,04","€0,00",Auto Maintenance,💰 Checking,Manutenção da Conta,✅,
,04/08/2023,"€4,29","€0,00",Auto Maintenance,💳 Revolut,Vinho + Pão,✅,
,04/08/2023,"€10,00","€0,00",Fun Money,💰 Checking,Bilhetes Feira Medieval,✅,
,05/08/2023,"€20,35","€0,00",Fun Money,💰 Checking,Ida IMAX c/ Mc / Pipocas,✅,
,06/08/2023,"€4,50","€0,00",Fun Money,💰 Checking,IQADA ao RMprod,✅,
,07/08/2023,"€46,95","€0,00",Clothing,💰 Checking,Roupa + Arranjo,✅,
,07/08/2023,"€16,82","€0,00",Gasoline,💰 Checking,"Gasóleo 1,699",✅,
,08/08/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,09/08/2023,"€750,00","€0,00",Crypto,💳 Revolut,Eth a 1620,✅,
,09/08/2023,"€2,60","€0,00",Gasoline,💰 Checking,Portagens,✅,
,09/08/2023,"€1,40","€0,00",Fun Money,💰 Checking,Croissant de Chocolatwe Ritual,✅,
,10/08/2023,"€7,99","€0,00",Dining Out,💰 Checking,Almoço Ábaco,✅,
,10/08/2023,"€750,00","€0,00",Fun Money,💳 Revolut,Guitarra Taylor,✅,
,10/08/2023,"€6,60","€0,00",Auto Maintenance,💰 Checking,Multa estacionamento Matosinhos,✅,
,10/08/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,10/08/2023,"€1,30","€0,00",Fun Money,💳 Revolut,Finos Ritual,✅,
,10/08/2023,"€7,24","€0,00",Dining Out,💰 Checking,Jantar Mercadona c/ Maria,✅,
,11/08/2023,"€459,74","€0,00",Car Insurance,💳 Revolut,Seguro,✅,
,11/08/2023,"€24,70","€0,00",Dining Out,💰 Checking,Bonche Grill c/ Trabalho,✅,
,11/08/2023,"€5,50","€0,00",Fun Money,💰 Checking,Rondas Finos,✅,
,12/08/2023,"€0,50","€0,00",Auto Maintenance,💰 Checking,Pão,✅,
,12/08/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,12/08/2023,"€0,50","€0,00",Fun Money,💰 Checking,Pedinte,✅,
,12/08/2023,"€11,00","€0,00",Fun Money,💰 Checking,Finadas c/ André,✅,
,13/08/2023,"€3,75","€0,00",Dining Out,💰 Checking,Jantar Tabuada Casa Leite,✅,
,14/08/2023,"€5,40","€0,00",Fun Money,💳 Revolut,IQADA + Cafés,✅,
,14/08/2023,"€14,96","€0,00",Auto Maintenance,💰 Checking,Melatonina,✅,
,15/08/2023,"€5,95","€0,00",Car,💰 Checking,Portagens,✅,
,16/08/2023,,,,,,,
,17/08/2023,,,,,,,
,18/08/2023,,,,,,,
,19/08/2023,,,,,,,
,20/08/2023,"€70,89","€0,00",Vacations,💳 Revolut,Livro HP Canadá + Bolt Regresso + Bolt Ida + Subscrição ExpressVPN + gastos,✅,
,21/08/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,21/08/2023,"€1,85","€0,00",Fun Money,💰 Checking,Finada Velha c/ Tabuada,✅,
,21/08/2023,"€23,60","€0,00",Dining Out,💰 Checking,Jantar Espeto do Sul c/ Tabuada,✅,
,21/08/2023,"€20,00","€0,00",Auto Maintenance,💰 Checking,Perfume Aeroporto,✅,
,22/08/2023,"€3,30","€0,00",Car,💰 Checking,Portagens,✅,
,22/08/2023,"€50,77","€0,00",Gasoline,💰 Checking,"Gasosa a 1,659",✅,
,23/08/2023,"€18,50","€0,00",Auto Maintenance,💰 Checking,Suporte Guitarra,✅,
,24/08/2023,"€1,40","€0,00",Fun Money,💳 Revolut,Croissant c/ Chocolate,✅,
,24/08/2023,"€4,00","€0,00",Fun Money,💰 Checking,IQADA Velha,✅,
,24/08/2023,"€8,00","€0,00",Fun Money,💰 Checking,Padel Matosinhos,✅,
,25/08/2023,"€15,92","€0,00",Auto Maintenance,💳 Revolut,Compras Minipreço pão + cervejas + frise,✅,
,26/08/2023,"€24,00","€0,00",Dining Out,💳 Revolut,Jantar MAdrigal André + Teles,✅,
,26/08/2023,"€46,50","€0,00",Fun Money,💳 Revolut,Bebidas Praça + Estação + IQADA,✅,
,27/08/2023,"€7,23","€0,00",Fun Money,💳 Revolut,Uber estação,✅,
,27/08/2023,"€20,00","€0,00",G,💰 Checking,G,✅,
,27/08/2023,"€5,40","€0,00",Fun Money,💳 Revolut,IQADA + Caf+e,✅,
,28/08/2023,"€10,00","€0,00",Dining Out,💳 Revolut,Almoço Cave,✅,
,28/08/2023,"€10,64","€0,00",Fun Money,💰 Checking,Prenda Francisca,✅,
,29/08/2023,"€0,00","€1 628,14",Available to budget,💰 Checking,Vencimento,✅,
,29/08/2023,"€1 000,00","€0,00",Available to budget,💰 Checking,Transf BCP -> Revo,✅,
,29/08/2023,"€0,00","€1 000,00",Available to budget,💳 Revolut,Transf BCP -> Revo,✅,
,29/08/2023,"€300,00","€0,00",House Rent,💰 Checking,Renda,✅,
,29/08/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,29/08/2023,"€11,00","€0,00",Cell Phone Bill,💰 Checking,Carregamento Telemóvel,✅,
,29/08/2023,"€8,70","€0,00",Dining Out,💰 Checking,Almoço Ábaco,✅,
,30/08/2023,"€0,00","€0,00",,,,,
,31/08/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,31/08/2023,"€3,00","€0,00",Fun Money,💰 Checking,Ténis,✅,
,31/08/2023,"€13,00","€0,00",Auto Maintenance,💰 Checking,Metro,✅,
,01/09/2023,"€19,20","€0,00",Fun Money,💰 Checking,Compras Jantar Porto ,✅,
,01/09/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA,✅,
,01/09/2023,"€20,00","€0,00",Fun Money,💳 Revolut,Noite Porto (Casa do livro + Casual Pants),✅,
,01/09/2023,"€3,00","€0,00",Gasoline,💰 Checking,Portagens,✅,
,02/09/2023,"€16,10","€0,00",Dining Out,💰 Checking,Tappas Gaia,✅,
,02/09/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA,✅,
,03/09/2023,"€1,79","€0,00",G,💳 Revolut,Talhada Velha,✅,
,04/09/2023,"€14,00","€0,00",Auto Maintenance,💰 Checking,Barbeiro,✅,
,04/09/2023,"€5,20","€0,00",Fun Money,💳 Revolut,IQADA Velha + Galão,✅,
,05/09/2023,"€12,00","€0,00",Auto Maintenance,💳 Revolut,Fivela Relógio,✅,
,05/09/2023,"€35,90","€0,00",Clothing,💳 Revolut,Roupa Zara,✅,
,05/09/2023,"€2,17","€0,00",Auto Maintenance,💰 Checking,Fiambre + Bolo do Caco,✅,
,05/09/2023,"€14,00","€0,00",Fun Money,💳 Revolut,Moscow Mule c/ Reis Mercado Negro,✅,
,06/09/2023,"€1,04","€0,00",Auto Maintenance,💰 Checking,Manutenção de Conta,✅,
,06/09/2023,"€1,65","€0,00",Gasoline,💰 Checking,Portagens,✅,
,07/09/2023,,,,,,,
,08/09/2023,,,,,,,
,09/09/2023,,,,,,,
,10/09/2023,"€359,87","€0,00",Vacations,💳 Revolut,London '23,✅,
,10/09/2023,"€1,50","€0,00",Gasoline,💰 Checking,Portagens,✅,
,10/09/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,11/09/2023,"€28,00","€0,00",Auto Maintenance,💰 Checking,Pão + Compras Continente,✅,
,12/09/2023,,,,,,,
,13/09/2023,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,14/09/2023,"€31,00","€0,00",Auto Maintenance,💰 Checking,Café,✅,
,14/09/2023,"€4,99","€0,00",Fun Money,💳 Revolut,Flixi Lisa,✅,
,14/09/2023,"€19,58","€0,00",Fun Money,💰 Checking,Ryanair Faro,✅,
,14/09/2023,"€6,99","€0,00",Fun Money,💰 Checking,Flixi Lisa -> Porto,✅,
,15/09/2023,"€7,25","€0,00",Auto Maintenance,💰 Checking,Compras Minipreço,✅,
,15/09/2023,"€4,00","€0,00",Fun Money,💰 Checking,IQADA Velha,✅,
